"Report Refresh Date";"User Principal Name";"Is Deleted";"Deleted Date";"Last Activity Date";"Assigned Products";"Report Period";"Viewed Or Edited File Count";"Synced File Count";"Shared Internally File Count";"Shared Externally File Count";"Visited Page Count"
"2023-07-29";"872@anonimo.com";"False";;"2023-07-29";"POWER BI PRO+MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;45;0;0;0;5
"2023-07-29";"5775@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 BUSINESS PREMIUM+POWER BI PRO";180;13;0;0;0;7
"2023-07-29";"1343@anonimo.com";"False";;"2023-04-24";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT TEAMS EXPLORATORY";180;0;0;0;0;1
"2023-07-29";"1482@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;235;0;0;0;27
"2023-07-29";"1100@anonimo.com";"False";;"2023-04-24";"MICROSOFT 365 F1";180;0;0;0;0;2
"2023-07-29";"3366@anonimo.com";"False";;"2023-07-29";"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E5";180;30;0;0;0;13
"2023-07-29";"4806@anonimo.com";"False";;"2023-07-06";"MICROSOFT 365 BUSINESS PREMIUM";180;3;0;0;0;5
"2023-07-29";"4954@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+POWER BI PRO";180;173;0;11;0;14
"2023-07-29";"3560@anonimo.com";"False";;"2023-07-27";"MICROSOFT 365 F1";180;12;0;0;0;10
"2023-07-29";"5233@anonimo.com";"False";;"2023-07-28";"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+VISIO PLAN 2";180;20;0;0;0;16
"2023-07-29";"3294@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+POWER BI PRO";180;154;0;18;0;22
"2023-07-29";"3861@anonimo.com";"False";;"2023-07-27";"MICROSOFT 365 BUSINESS PREMIUM+MICROSOFT POWER AUTOMATE FREE";180;2;0;0;0;7
"2023-07-29";"4077@anonimo.com";"False";;"2023-07-18";"MICROSOFT 365 BUSINESS PREMIUM";180;27;0;0;0;19
"2023-07-29";"5123@anonimo.com";"False";;"2023-07-28";"MICROSOFT FABRIC (FREE)+MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180;5188;0;0;0;13
"2023-07-29";"5303@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E3+POWER BI PRO+MICROSOFT POWER AUTOMATE FREE";180;29;0;2;0;17
"2023-07-29";"5090@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 F1";180;11;0;0;0;3
"2023-07-29";"3582@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180;41;0;3;0;24
"2023-07-29";"1393@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E5";180;17;0;0;0;12
"2023-07-29";"5866@anonimo.com";"False";;"2023-07-20";"MICROSOFT 365 BUSINESS BASIC";180;23;0;0;0;17
"2023-07-29";"3725@anonimo.com";"False";;"2023-07-26";"MICROSOFT 365 BUSINESS PREMIUM+MICROSOFT FABRIC (FREE)+POWER BI PRO";180;31;0;1;0;16
"2023-07-29";"3789@anonimo.com";"False";;"2023-07-25";"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+POWER BI PRO";180;27;0;0;0;25
"2023-07-29";"5889@anonimo.com";"False";;"2023-07-27";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;1;0;0;0;4
"2023-07-29";"3327@anonimo.com";"False";;"2023-07-28";"POWER BI PRO+MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 AUDIO CONFERENCING";180;17;0;1;0;12
"2023-07-29";"5421@anonimo.com";"False";;"2023-06-29";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT STREAM TRIAL+PROJECT PLAN 3";180;5;0;1;0;3
"2023-07-29";"4731@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;63;352;1;0;13
"2023-07-29";"3369@anonimo.com";"False";;"2023-07-27";"MICROSOFT 365 E3+POWER BI PRO+ENTERPRISE MOBILITY + SECURITY E3";180;28;0;1;0;19
"2023-07-29";"4611@anonimo.com";"False";;"2023-07-28";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+MICROSOFT STREAM TRIAL+ENTERPRISE MOBILITY + SECURITY E3";180;899;2911;41;0;35
"2023-07-29";"4525@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+DYNAMICS 365 CUSTOMER ENGAGEMENT PLAN";180;377;1084;5;0;29
"2023-07-29";"4831@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E5";180;25;0;0;0;18
"2023-07-29";"5327@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)";180;274;305;12;0;13
"2023-07-29";"1370@anonimo.com";"False";;"2023-06-30";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;4;0;0;0;7
"2023-07-29";"1337@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)";180;7;0;0;0;7
"2023-07-29";"5016@anonimo.com";"False";;"2023-07-27";"VISIO PLAN 2+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180;95;0;3;0;14
"2023-07-29";"5145@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+POWER BI PRO";180;70;0;0;0;33
"2023-07-29";"3468@anonimo.com";"False";;"2023-07-27";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;5;0;0;0;5
"2023-07-29";"4371@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT POWER APPS FOR DEVELOPER+VISIO PLAN 2";180;179;560;19;0;45
"2023-07-29";"4734@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E3";180;52;0;1;1;15
"2023-07-29";"3829@anonimo.com";"False";;"2023-06-29";"MICROSOFT 365 BUSINESS BASIC";180;11;0;0;0;12
"2023-07-29";"5815@anonimo.com";"False";;"2023-07-28";"PROJECT PLAN 5+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+POWER VIRTUAL AGENTS VIRAL TRIAL+MICROSOFT POWER APPS FOR DEVELOPER+POWER PAGES VTRIAL FOR MAKERS";180;42;1;1;0;32
"2023-07-29";"4945@anonimo.com";"False";;"2023-07-29";"MICROSOFT POWER AUTOMATE FREE+ENTERPRISE MOBILITY + SECURITY E3+MICROSOFT 365 AUDIO CONFERENCING+PROJECT PLAN 5+WINDOWS 10/11 ENTERPRISE E5+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;144;679;1;0;24
"2023-07-29";"4997@anonimo.com";"False";;;"MICROSOFT POWER AUTOMATE FREE+MICROSOFT TEAMS EXPLORATORY";180;0;0;0;0;0
"2023-07-29";"5044@anonimo.com";"False";;"2023-07-18";"MICROSOFT 365 F1";180;14;0;0;0;9
"2023-07-29";"4074@anonimo.com";"False";;"2023-07-29";"MICROSOFT POWER AUTOMATE FREE+ENTERPRISE MOBILITY + SECURITY E3+PROJECT PLAN 5+VISIO PLAN 2+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT 365 E5";180;33;34;2;0;18
"2023-07-29";"5371@anonimo.com";"False";;"2023-07-29";"MICROSOFT FABRIC (FREE)+MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180;128;0;10;0;25
"2023-07-29";"3225@anonimo.com";"False";;"2023-07-28";"VISIO PLAN 2+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+PROJECT PLAN 5";180;69;241;1;0;17
"2023-07-29";"1175@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+DYNAMICS 365 CUSTOMER ENGAGEMENT PLAN+DYNAMICS 365 CUSTOMER VOICE USL+POWERAPPS AND LOGIC FLOWS+MICROSOFT 365 E3";180;799;0;80;0;79
"2023-07-29";"3340@anonimo.com";"False";;"2023-07-21";"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 BUSINESS PREMIUM";180;23;0;0;0;16
"2023-07-29";"5694@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E5+PROJECT PLAN 5+MICROSOFT FABRIC (FREE)+MICROSOFT 365 AUDIO CONFERENCING";180;66;7;6;0;27
"2023-07-29";"1059@anonimo.com";"False";;"2023-07-24";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE";180;13;0;0;0;10
"2023-07-29";"4174@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 F1+MICROSOFT FABRIC (FREE)";180;2;21;0;0;0
"2023-07-29";"4453@anonimo.com";"False";;"2023-07-28";"MICROSOFT FABRIC (FREE)+MICROSOFT 365 E3+POWER VIRTUAL AGENTS VIRAL TRIAL";180;363;0;2;0;17
"2023-07-29";"3849@anonimo.com";"False";;"2023-07-27";"MICROSOFT POWER AUTOMATE FREE+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;38;0;2;0;20
"2023-07-29";"3299@anonimo.com";"False";;"2023-07-28";"ENTERPRISE MOBILITY + SECURITY E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3";180;16;0;1;0;11
"2023-07-29";"4875@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E3+POWER BI PRO";180;71;0;3;0;25
"2023-07-29";"4200@anonimo.com";"False";;"2023-07-27";"MICROSOFT FABRIC (FREE)+MICROSOFT 365 E5";180;35;0;0;0;20
"2023-07-29";"3238@anonimo.com";"False";;"2023-07-29";"POWER BI PRO+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3";180;62;139;0;0;16
"2023-07-29";"3295@anonimo.com";"False";;"2023-07-28";"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3";180;22;0;0;0;15
"2023-07-29";"1234@anonimo.com";"False";;"2023-07-26";"MICROSOFT FABRIC (FREE)+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;53;55;8;1;26
"2023-07-29";"5738@anonimo.com";"False";;"2023-07-28";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE";180;14;0;0;0;8
"2023-07-29";"4153@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;2;0;0;0;3
"2023-07-29";"4777@anonimo.com";"False";;"2023-07-29";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT 365 F1+POWER BI PRO";180;113;0;6;1;40
"2023-07-29";"1019@anonimo.com";"False";;"2023-07-26";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT STREAM TRIAL+MICROSOFT 365 F1";180;0;0;0;0;1
"2023-07-29";"4054@anonimo.com";"False";;"2023-07-19";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT 365 F1";180;4;0;0;0;5
"2023-07-29";"3787@anonimo.com";"False";;"2023-06-15";"MICROSOFT 365 E5+ENTERPRISE MOBILITY + SECURITY E3+MICROSOFT 365 AUDIO CONFERENCING+VISIO PLAN 2+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER AUTOMATE FREE";180;5;1;0;0;3
"2023-07-29";"4750@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E5+PROJECT PLAN 5+MICROSOFT 365 AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5";180;43;0;3;0;23
"2023-07-29";"901@anonimo.com";"False";;"2023-07-26";"MICROSOFT FABRIC (FREE)";180;20;0;0;0;8
"2023-07-29";"3570@anonimo.com";"False";;"2023-02-01";;180;0;0;0;0;1
"2023-07-29";"1049@anonimo.com";"False";;"2023-07-06";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;12;0;0;0;6
"2023-07-29";"3256@anonimo.com";"False";;"2023-07-22";"MICROSOFT POWER AUTOMATE FREE+POWER BI PRO+MICROSOFT 365 F1";180;31;0;0;0;11
"2023-07-29";"4065@anonimo.com";"False";;"2023-07-29";"DYNAMICS 365 CUSTOMER ENGAGEMENT PLAN+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+MICROSOFT STREAM TRIAL";180;543;588;142;0;107
"2023-07-29";"1046@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 BUSINESS BASIC";180;31;0;0;0;31
"2023-07-29";"5168@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)";180;34;15;1;0;28
"2023-07-29";"1273@anonimo.com";"False";;"2023-07-19";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;6;0;0;0;6
"2023-07-29";"1473@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)";180;16;0;1;0;9
"2023-07-29";"4638@anonimo.com";"False";;"2023-07-28";"ENTERPRISE MOBILITY + SECURITY E3+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER APPS PLAN 2 TRIAL+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT 365 E5";180;20;1;3;0;21
"2023-07-29";"4116@anonimo.com";"False";;"2023-07-28";"POWERAPPS AND LOGIC FLOWS+MICROSOFT POWER APPS PLAN 2 TRIAL+MICROSOFT 365 E5+DYNAMICS 365 CUSTOMER ENGAGEMENT PLAN+MICROSOFT 365 AUDIO CONFERENCING+DYNAMICS 365 CUSTOMER VOICE USL+WINDOWS 10/11 ENTERPRISE E5";180;159;158;40;0;43
"2023-07-29";"1469@anonimo.com";"False";;"2023-07-27";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;22;0;0;0;16
"2023-07-29";"4946@anonimo.com";"False";;"2023-07-25";"POWERAPPS AND LOGIC FLOWS+POWER BI PRO+MICROSOFT 365 E3+DYNAMICS 365 CUSTOMER ENGAGEMENT PLAN+MICROSOFT POWER AUTOMATE FREE+DYNAMICS 365 CUSTOMER VOICE USL";180;377;24;40;0;26
"2023-07-29";"3914@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E5+MICROSOFT STREAM TRIAL";180;97;0;2;0;25
"2023-07-29";"5821@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE";180;16;0;0;0;14
"2023-07-29";"5399@anonimo.com";"False";;"2023-07-28";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE";180;59;2;3;0;28
"2023-07-29";"3732@anonimo.com";"False";;;"MICROSOFT 365 F1";180;0;0;0;0;0
"2023-07-29";"4210@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;208;4;14;0;19
"2023-07-29";"1195@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E3";180;13;0;0;0;14
"2023-07-29";"587@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E5+DYNAMICS 365 CUSTOMER ENGAGEMENT PLAN+MICROSOFT 365 AUDIO CONFERENCING";180;67;436;3;0;33
"2023-07-29";"4761@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E5+RIGHTS MANAGEMENT ADHOC+VISIO PLAN 2+PROJECT PLAN 5";180;3081;2;2;0;61
"2023-07-29";"5507@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;16;0;0;0;16
"2023-07-29";"4841@anonimo.com";"False";;"2023-07-26";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)";180;475;0;2;0;19
"2023-07-29";"4924@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT 365 E5+MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)";180;1478;999;0;0;26
"2023-07-29";"1487@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT POWER APPS FOR DEVELOPER+VISIO PLAN 2+MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)";180;140;558;8;0;35
"2023-07-29";"4573@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E5+MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)";180;927;1167;0;0;14
"2023-07-29";"5054@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+PROJECT PLAN 5+POWER BI PRO";180;157;0;38;14;49
"2023-07-29";"4187@anonimo.com";"False";;"2023-07-27";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)";180;574;0;15;0;15
"2023-07-29";"5133@anonimo.com";"False";;"2023-07-13";"WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+POWER BI PRO";180;20;0;0;0;8
"2023-07-29";"4501@anonimo.com";"False";;"2023-06-30";"MICROSOFT 365 AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E5";180;1;0;0;0;4
"2023-07-29";"5840@anonimo.com";"False";;"2023-07-20";"MICROSOFT POWER AUTOMATE FREE+POWER BI PRO+MICROSOFT 365 BUSINESS PREMIUM";180;20;0;0;0;11
"2023-07-29";"3496@anonimo.com";"False";;"2023-07-29";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)+MICROSOFT 365 E5";180;45;1;15;0;41
"2023-07-29";"1426@anonimo.com";"False";;"2023-07-28";"WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER AUTOMATE FREE+VISIO PLAN 2+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT 365 E5+ENTERPRISE MOBILITY + SECURITY E3+PROJECT PLAN 5";180;450;18;3;0;21
"2023-07-29";"5315@anonimo.com";"False";;"2023-07-27";"MICROSOFT 365 E5+ENTERPRISE MOBILITY + SECURITY E3+MICROSOFT 365 AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER AUTOMATE FREE";180;29;0;3;0;17
"2023-07-29";"4843@anonimo.com";"False";;"2023-07-17";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT 365 E3+POWER BI PRO";180;11;0;0;0;5
"2023-07-29";"4417@anonimo.com";"False";;"2023-07-28";"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 AUDIO CONFERENCING+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5";180;190;0;4;0;31
"2023-07-29";"4337@anonimo.com";"False";;"2023-07-28";"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 BUSINESS PREMIUM";180;8;0;0;0;13
"2023-07-29";"1509@anonimo.com";"False";;"2023-07-19";"MICROSOFT 365 E3";180;4;0;0;0;2
"2023-07-29";"1169@anonimo.com";"False";;"2023-07-26";"WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+MICROSOFT 365 AUDIO CONFERENCING";180;11;0;0;0;7
"2023-07-29";"1331@anonimo.com";"False";;"2023-07-24";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE";180;38;0;12;0;18
"2023-07-29";"3960@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;1949;0;7;0;26
"2023-07-29";"3709@anonimo.com";"False";;"2023-07-18";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 AUDIO CONFERENCING+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5";180;32;0;0;0;22
"2023-07-29";"1459@anonimo.com";"False";;"2023-06-20";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT TEAMS EXPLORATORY";180;13;0;0;0;4
"2023-07-29";"787@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3";180;13;0;0;0;6
"2023-07-29";"3631@anonimo.com";"False";;"2023-07-28";"ENTERPRISE MOBILITY + SECURITY E3+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E5+MICROSOFT 365 AUDIO CONFERENCING";180;54;5179;3;0;13
"2023-07-29";"1488@anonimo.com";"False";;"2023-07-18";"MICROSOFT 365 E3";180;15;0;0;0;11
"2023-07-29";"3554@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180;95;0;0;0;27
"2023-07-29";"4079@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+WINDOWS 10/11 ENTERPRISE E5+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;23;0;0;0;16
"2023-07-29";"4140@anonimo.com";"False";;"2023-07-26";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)";180;14;0;0;0;7
"2023-07-29";"3874@anonimo.com";"False";;"2023-04-14";;180;16;0;2;0;14
"2023-07-29";"4753@anonimo.com";"False";;"2023-07-27";"MICROSOFT 365 BUSINESS BASIC";180;0;0;0;0;3
"2023-07-29";"3234@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E5+VISIO PLAN 2+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 AUDIO CONFERENCING";180;7;0;0;0;4
"2023-07-29";"1461@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;13;0;0;0;6
"2023-07-29";"4925@anonimo.com";"False";;"2023-07-11";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E5";180;8631;0;0;0;11
"2023-07-29";"3670@anonimo.com";"False";;"2023-07-28";"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;1;0;0;0;7
"2023-07-29";"4481@anonimo.com";"False";;"2023-07-24";"POWER BI PRO+MICROSOFT 365 F1";180;19;0;2;0;12
"2023-07-29";"3728@anonimo.com";"False";;"2023-07-29";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE";180;313;878;21;0;48
"2023-07-29";"5311@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)";180;7;0;0;0;8
"2023-07-29";"3401@anonimo.com";"False";;"2023-07-18";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+POWER BI PRO";180;14;0;0;0;6
"2023-07-29";"4720@anonimo.com";"False";;"2023-07-21";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT STREAM TRIAL+MICROSOFT POWER AUTOMATE FREE";180;15;4;2;0;9
"2023-07-29";"3889@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E5+WINDOWS 10/11 ENTERPRISE E5+PROJECT PLAN 5";180;49;0;0;0;10
"2023-07-29";"5137@anonimo.com";"False";;"2023-07-28";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;54;0;5;0;25
"2023-07-29";"3495@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+POWER BI PRO+MICROSOFT POWER AUTOMATE FREE";180;222;324;2;0;33
"2023-07-29";"1485@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;17;0;0;0;13
"2023-07-29";"3467@anonimo.com";"False";;"2023-07-26";"MICROSOFT 365 E3+POWER BI PRO+MICROSOFT POWER APPS FOR DEVELOPER+MICROSOFT POWER AUTOMATE FREE";180;13;0;0;0;19
"2023-07-29";"5455@anonimo.com";"False";;"2023-07-28";"MICROSOFT FABRIC (FREE)+MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180;74;41;3;0;20
"2023-07-29";"4040@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+POWER BI PRO";180;81;42;3;0;22
"2023-07-29";"4078@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 AUDIO CONFERENCING+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE";180;55;44;0;0;15
"2023-07-29";"3251@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 AUDIO CONFERENCING+PROJECT PLAN 5+MICROSOFT 365 E5";180;119;0;5;0;32
"2023-07-29";"3386@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 F1+MICROSOFT FABRIC (FREE)";180;152;0;1;0;15
"2023-07-29";"3497@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;218;0;2;0;113
"2023-07-29";"5076@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+DYNAMICS 365 CUSTOMER ENGAGEMENT PLAN+MICROSOFT 365 E5+WINDOWS 10/11 ENTERPRISE E5+ENTERPRISE MOBILITY + SECURITY E3";180;84;66;10;0;16
"2023-07-29";"3841@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E5+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER AUTOMATE FREE";180;231;600;22;1;17
